,class
2998,3
2999,2
3000,1
3001,1
3002,1
3003,1
3004,1
3005,1
3006,2
3007,1
3008,1
3009,1
3010,1
3011,3
3012,1
3013,3
3014,1
3015,1
3016,1
3017,1
3018,3
3019,1
3020,1
3021,2
3022,3
3023,1
3024,1
3025,1
3026,1
3027,1
3028,1
3029,2
3030,3
3031,2
3032,2
3033,1
3034,1
3035,3
3036,2
3037,2
3038,1
3039,3
3040,2
3041,1
3042,3
3043,3
3044,1
3045,1
3046,1
3047,1
3048,2
3049,3
3050,2
3051,1
3052,1
3053,1
3054,1
3055,1
3056,2
3057,1
3058,2
3059,3
3060,2
3061,3
3062,3
3063,3
3064,1
3065,1
3066,2
3067,1
3068,1
3069,1
3070,1
3071,1
3072,1
3073,2
3074,2
3075,3
3076,1
3077,1
3078,1
3079,1
3080,1
3081,1
3082,1
3083,3
3084,3
3085,2
3086,3
3087,1
3088,1
3089,1
3090,1
3091,1
3092,1
3093,1
3094,2
3095,1
3096,3
3097,1
3098,1
3099,3
3100,1
3101,1
3102,3
3103,1
3104,3
3105,3
3106,2
3107,3
3108,3
3109,3
3110,2
3111,1
3112,2
3113,1
3114,1
3115,1
3116,2
3117,2
3118,1
3119,2
3120,1
3121,1
3122,1
3123,1
3124,2
3125,2
3126,1
3127,1
3128,1
3129,1
3130,1
3131,3
3132,1
3133,1
3134,2
3135,1
3136,1
3137,1
3138,3
3139,2
3140,1
3141,2
3142,3
3143,3
3144,1
3145,2
3146,2
3147,1
3148,1
3149,1
3150,2
3151,1
3152,3
3153,2
3154,2
3155,3
3156,1
3157,1
3158,1
3159,1
3160,1
3161,1
3162,3
3163,3
3164,2
3165,1
3166,2
3167,1
3168,1
3169,3
3170,1
3171,1
3172,1
3173,1
3174,1
3175,3
3176,3
3177,1
3178,1
3179,1
3180,1
3181,3
3182,3
3183,2
3184,1
3185,2
3186,1
3187,1
3188,1
3189,1
3190,1
3191,3
3192,2
3193,1
3194,1
3195,1
3196,2
3197,1
3198,3
3199,1
3200,1
3201,1
3202,1
3203,1
3204,1
3205,2
3206,2
3207,2
3208,2
3209,2
3210,2
3211,3
3212,1
3213,1
3214,1
3215,2
3216,3
3217,2
3218,2
3219,3
3220,2
3221,3
3222,1
3223,2
3224,1
3225,1
3226,1
3227,1
3228,3
3229,3
3230,2
3231,1
3232,1
3233,1
3234,3
3235,1
3236,1
3237,1
3238,1
3239,1
3240,1
3241,3
3242,2
3243,2
3244,3
3245,2
3246,3
3247,2
3248,2
3249,3
3250,2
3251,2
3252,3
3253,1
3254,2
3255,1
3256,3
3257,3
3258,3
3259,2
3260,2
3261,1
3262,1
3263,3
3264,1
3265,1
3266,1
3267,3
3268,2
3269,1
3270,1
3271,1
3272,3
3273,1
3274,1
3275,2
3276,2
3277,1
3278,1
3279,1
3280,1
3281,3
3282,1
3283,1
3284,2
3285,3
3286,2
3287,2
3288,2
3289,2
3290,3
3291,2
3292,1
3293,1
3294,1
3295,3
3296,1
3297,2
3298,3
3299,2
3300,3
3301,1
3302,2
3303,1
3304,1
3305,1
3306,3
3307,2
3308,2
3309,3
3310,3
3311,1
3312,1
3313,1
3314,2
3315,2
3316,1
3317,1
3318,1
3319,1
3320,1
3321,2
3322,3
3323,3
3324,2
3325,3
3326,1
3327,1
3328,3
3329,2
3330,1
3331,3
3332,2
3333,1
3334,2
3335,3
3336,1
3337,3
3338,3
3339,2
3340,2
3341,1
3342,1
3343,1
3344,1
3345,3
3346,3
3347,1
3348,2
3349,1
3350,1
3351,3
3352,2
3353,1
3354,2
3355,3
3356,2
3357,3
3358,1
3359,1
3360,1
3361,1
3362,2
3363,1
3364,1
3365,1
3366,1
3367,3
3368,1
3369,1
3370,2
3371,2
3372,1
3373,1
3374,3
3375,1
3376,2
3377,2
3378,3
3379,2
3380,2
3381,2
3382,1
3383,3
3384,2
3385,2
3386,2
3387,3
3388,1
3389,1
3390,1
3391,1
3392,3
3393,2
3394,1
3395,2
3396,3
3397,3
3398,2
3399,1
3400,2
3401,1
3402,1
3403,1
3404,1
3405,2
3406,2
3407,3
3408,3
3409,3
3410,1
3411,2
3412,3
3413,3
3414,3
3415,2
3416,1
3417,1
3418,3
3419,2
3420,3
3421,3
3422,3
3423,1
3424,1
3425,2
3426,1
3427,2
3428,2
3429,1
3430,3
3431,3
3432,2
3433,3
3434,3
3435,1
3436,1
3437,1
3438,1
3439,1
3440,2
3441,1
3442,3
3443,3
3444,3
3445,3
3446,1
3447,3
3448,3
3449,1
3450,1
3451,3
3452,3
3453,1
3454,3
3455,3
3456,1
3457,2
3458,1
3459,3
3460,1
3461,3
3462,1
3463,1
3464,3
3465,1
3466,1
3467,1
3468,1
3469,1
3470,2
3471,1
3472,2
3473,3
3474,1
3475,1
3476,2
3477,3
3478,3
3479,3
3480,1
3481,2
3482,2
3483,3
3484,3
3485,1
3486,2
3487,1
3488,1
3489,1
3490,1
3491,3
3492,3
3493,2
3494,2
3495,1
3496,1
3497,1
3498,1
3499,1
3500,3
3501,3
3502,2
3503,3
3504,2
3505,1
3506,2
3507,2
3508,3
3509,3
3510,2
3511,3
3512,1
3513,1
3514,3
3515,1
3516,1
3517,1
3518,2
3519,1
3520,1
3521,1
3522,1
3523,1
3524,2
3525,1
3526,1
3527,2
3528,2
3529,1
3530,3
3531,1
3532,2
3533,2
3534,3
3535,3
3536,3
3537,2
3538,3
3539,3
3540,3
3541,3
3542,1
3543,2
3544,1
3545,2
3546,2
3547,1
3548,1
3549,1
3550,1
3551,2
3552,3
3553,3
3554,2
3555,3
3556,3
3557,1
3558,1
3559,1
3560,1
3561,1
3562,1
3563,1
3564,1
3565,3
3566,2
3567,1
3568,3
3569,1
3570,2
3571,3
3572,3
3573,1
3574,1
3575,1
3576,1
3577,3
3578,3
3579,1
3580,3
3581,1
3582,1
3583,2
3584,3
3585,1
3586,1
3587,1
3588,3
3589,2
3590,2
3591,2
3592,2
3593,1
3594,1
3595,2
3596,2
3597,1
3598,1
3599,1
3600,3
3601,2
3602,1
3603,2
3604,2
3605,2
3606,2
3607,2
3608,1
3609,1
3610,1
3611,1
3612,1
3613,1
3614,1
3615,1
3616,3
3617,3
3618,1
3619,1
3620,1
3621,1
3622,3
3623,1
3624,1
3625,1
3626,3
3627,3
3628,1
3629,2
3630,2
3631,2
3632,3
3633,1
3634,3
3635,3
3636,2
3637,2
3638,1
3639,1
3640,1
3641,1
3642,1
3643,3
3644,1
3645,2
3646,1
3647,2
3648,3
3649,1
3650,1
3651,1
3652,2
3653,1
3654,1
3655,1
3656,1
3657,1
3658,1
3659,3
3660,1
3661,1
3662,1
3663,1
3664,3
3665,2
3666,2
3667,1
3668,2
3669,2
3670,1
3671,2
3672,3
3673,1
3674,1
3675,2
3676,1
3677,1
3678,3
3679,3
3680,2
3681,3
3682,3
3683,1
3684,1
3685,1
3686,2
3687,2
3688,1
3689,1
3690,3
3691,2
3692,1
3693,1
3694,1
3695,1
3696,1
3697,1
3698,1
3699,3
3700,1
3701,1
3702,1
3703,3
3704,1
3705,3
3706,3
3707,1
3708,1
3709,1
3710,2
3711,1
3712,1
3713,3
3714,1
3715,1
3716,1
3717,1
3718,3
3719,2
3720,3
3721,1
3722,2
3723,1
3724,1
3725,1
3726,1
3727,1
3728,1
3729,3
3730,1
3731,1
3732,1
3733,1
3734,1
3735,1
3736,2
3737,2
3738,1
3739,2
3740,3
3741,3
3742,2
3743,1
3744,3
3745,1
3746,1
3747,1
3748,1
3749,3
3750,2
3751,3
3752,2
3753,1
3754,3
3755,2
3756,3
3757,1
3758,1
3759,1
3760,1
3761,1
3762,1
3763,1
3764,1
3765,1
3766,1
3767,1
3768,3
3769,2
3770,2
3771,2
3772,1
3773,1
3774,1
3775,1
3776,3
3777,3
3778,3
3779,3
3780,2
3781,2
3782,2
3783,3
3784,2
3785,1
3786,1
3787,2
3788,3
3789,1
3790,2
3791,1
3792,1
3793,1
3794,1
3795,3
3796,1
3797,1
3798,1
3799,1
3800,1
3801,1
3802,1
3803,1
3804,2
3805,1
3806,1
3807,1
3808,2
3809,1
3810,1
3811,3
3812,1
3813,2
3814,2
3815,2
3816,2
3817,2
3818,1
3819,3
3820,2
3821,3
3822,3
3823,3
3824,3
3825,1
3826,3
3827,3
3828,1
3829,1
3830,3
3831,1
3832,1
3833,1
3834,1
3835,1
3836,1
3837,1
3838,1
3839,3
3840,1
3841,2
3842,2
3843,2
3844,1
3845,1
3846,1
3847,1
3848,1
3849,1
3850,1
3851,2
3852,2
3853,2
3854,2
3855,1
3856,1
3857,1
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,1
3869,2
3870,1
3871,1
3872,1
3873,1
3874,1
3875,2
3876,2
3877,1
3878,1
3879,2
3880,2
3881,1
3882,1
3883,3
3884,1
3885,1
3886,1
3887,1
3888,1
3889,1
3890,1
3891,2
3892,2
3893,3
3894,3
3895,1
3896,1
3897,1
3898,1
3899,3
3900,2
3901,2
3902,3
3903,1
3904,1
3905,1
3906,1
3907,2
3908,3
3909,2
3910,3
3911,2
3912,2
3913,1
3914,1
3915,1
3916,1
3917,3
3918,2
3919,1
3920,1
3921,2
3922,1
3923,1
3924,1
3925,1
3926,3
3927,1
3928,1
3929,1
3930,1
3931,1
3932,1
3933,1
3934,2
3935,3
3936,3
3937,1
3938,1
3939,3
3940,2
3941,2
3942,2
3943,1
3944,1
3945,2
3946,3
3947,1
3948,2
3949,3
3950,2
3951,3
3952,1
3953,2
3954,2
3955,1
3956,1
3957,1
3958,1
3959,3
3960,3
3961,2
3962,1
3963,2
3964,1
3965,3
3966,1
3967,1
3968,2
3969,1
3970,1
3971,1
3972,3
3973,1
3974,2
3975,2
3976,1
3977,1
3978,1
3979,1
3980,3
3981,1
3982,1
3983,1
3984,1
3985,1
3986,1
3987,1
3988,2
3989,1
3990,1
3991,3
3992,3
3993,1
3994,2
3995,1
3996,1
3997,3
3998,2
3999,1
4000,1
4001,3
4002,3
4003,1
4004,3
4005,3
4006,2
4007,3
4008,1
4009,1
4010,1
4011,1
4012,1
4013,2
4014,1
4015,1
4016,1
4017,1
4018,3
4019,3
4020,1
4021,1
4022,1
4023,1
4024,1
4025,2
4026,3
4027,3
4028,1
4029,1
4030,1
4031,2
4032,1
4033,2
4034,2
4035,2
4036,2
4037,2
4038,2
4039,2
4040,2
4041,1
4042,1
4043,1
4044,3
4045,2
4046,3
4047,3
4048,3
4049,1
4050,1
4051,2
4052,3
4053,2
4054,3
4055,3
4056,3
4057,2
4058,3
4059,1
4060,1
4061,1
4062,1
4063,1
4064,3
4065,3
4066,2
4067,3
4068,1
4069,1
4070,2
4071,3
4072,1
4073,1
4074,1
4075,1
4076,2
4077,1
4078,1
4079,1
4080,1
4081,1
4082,3
4083,2
4084,2
4085,2
4086,2
4087,3
4088,3
4089,1
4090,1
4091,1
4092,1
4093,1
4094,1
4095,1
4096,1
4097,2
4098,1
4099,3
4100,2
4101,1
4102,1
4103,1
4104,1
4105,1
4106,2
4107,3
4108,3
4109,3
4110,3
4111,3
4112,1
4113,2
4114,3
4115,1
4116,1
4117,1
4118,1
4119,1
4120,2
4121,3
4122,2
4123,2
4124,2
4125,1
4126,2
4127,2
4128,1
4129,1
4130,2
4131,1
4132,3
4133,1
4134,1
4135,1
4136,1
4137,2
4138,2
4139,2
4140,2
4141,1
4142,1
4143,1
4144,3
4145,2
4146,2
4147,2
4148,2
4149,2
4150,1
4151,2
4152,1
4153,3
4154,2
4155,1
4156,1
4157,2
4158,2
4159,1
4160,1
4161,1
4162,1
4163,1
4164,3
4165,1
4166,1
4167,1
4168,1
4169,1
4170,1
4171,1
4172,1
4173,1
4174,1
4175,2
4176,3
4177,3
4178,1
4179,1
4180,1
4181,2
4182,1
4183,1
4184,1
4185,2
4186,1
4187,1
4188,1
4189,1
4190,3
4191,2
4192,1
4193,1
4194,3
4195,2
4196,1
4197,2
4198,1
4199,2
4200,2
4201,2
4202,3
4203,3
4204,2
4205,3
4206,1
4207,2
4208,3
4209,3
4210,2
4211,3
4212,1
4213,2
4214,2
4215,3
4216,2
4217,1
4218,1
4219,1
4220,1
4221,3
4222,1
4223,3
4224,2
4225,2
4226,2
4227,1
4228,1
4229,1
4230,2
4231,3
4232,3
4233,1
4234,3
4235,1
4236,2
4237,2
4238,1
4239,3
4240,1
4241,1
4242,2
4243,3
4244,3
4245,3
4246,2
4247,1
4248,3
4249,1
4250,1
4251,1
4252,1
4253,2
4254,1
4255,1
4256,1
4257,1
4258,1
4259,1
4260,2
4261,1
4262,1
4263,1
4264,1
4265,1
4266,1
4267,1
4268,1
4269,1
4270,3
4271,1
4272,1
4273,1
4274,1
4275,1
4276,1
4277,1
4278,1
4279,2
4280,1
4281,1
4282,2
4283,2
4284,1
4285,3
4286,1
4287,2
4288,2
4289,2
4290,2
4291,3
4292,1
4293,3
4294,1
4295,3
4296,3
4297,2
4298,1
4299,3
4300,3
4301,3
4302,2
4303,3
4304,1
4305,3
4306,1
4307,2
4308,1
4309,3
4310,1
4311,1
4312,3
4313,1
4314,1
4315,3
4316,3
4317,2
4318,1
4319,1
4320,1
4321,1
4322,1
4323,1
4324,1
4325,1
4326,1
4327,3
4328,3
4329,1
4330,1
4331,3
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,3
4339,1
4340,1
4341,2
4342,1
4343,1
4344,1
4345,2
4346,1
4347,1
4348,1
4349,3
4350,3
4351,2
4352,3
4353,3
4354,1
4355,2
4356,1
4357,1
4358,3
4359,3
4360,2
4361,2
4362,2
4363,3
4364,1
4365,1
4366,3
4367,1
4368,1
4369,3
4370,1
4371,1
4372,1
4373,1
4374,1
4375,1
4376,1
4377,3
4378,3
4379,3
4380,1
4381,1
4382,1
4383,2
4384,1
4385,1
4386,1
4387,1
4388,1
4389,2
4390,2
4391,1
4392,3
4393,2
4394,3
4395,3
4396,1
4397,3
4398,1
4399,1
4400,1
4401,1
4402,1
4403,2
4404,1
4405,1
4406,1
4407,1
4408,2
4409,1
4410,2
4411,3
4412,1
4413,1
4414,2
4415,1
4416,2
4417,1
4418,3
4419,2
4420,2
4421,3
4422,2
4423,3
4424,1
4425,1
4426,1
4427,2
4428,3
4429,1
4430,2
4431,3
4432,2
4433,1
4434,1
4435,1
4436,1
4437,1
4438,1
4439,3
4440,1
4441,3
4442,1
4443,2
4444,3
4445,1
4446,2
4447,1
4448,1
4449,1
4450,1
4451,2
4452,3
4453,3
4454,1
4455,1
4456,2
4457,1
4458,1
4459,1
4460,2
4461,1
4462,1
4463,1
4464,1
4465,2
4466,3
4467,2
4468,1
4469,1
4470,2
4471,1
4472,3
4473,2
4474,3
4475,2
4476,3
4477,2
4478,3
4479,3
4480,3
4481,3
4482,3
4483,2
4484,2
4485,3
4486,3
4487,1
4488,3
4489,1
4490,1
4491,1
4492,1
4493,2
4494,3
4495,1
4496,1
4497,1
4498,1
4499,2
4500,3
4501,1
4502,2
4503,2
4504,2
4505,2
4506,2
4507,1
4508,3
4509,1
4510,1
4511,3
4512,1
4513,1
4514,3
4515,1
4516,1
4517,2
4518,1
4519,2
4520,1
4521,2
4522,1
4523,1
4524,3
4525,3
4526,2
4527,1
4528,2
4529,3
4530,2
4531,2
4532,2
4533,1
4534,3
4535,1
4536,1
4537,1
4538,2
4539,1
4540,1
4541,1
4542,2
4543,2
4544,3
4545,3
4546,1
4547,1
4548,1
4549,1
4550,1
4551,1
4552,3
4553,3
4554,1
4555,1
4556,3
4557,2
4558,3
4559,2
4560,3
4561,2
4562,2
4563,1
4564,2
4565,1
4566,1
4567,1
4568,1
4569,1
4570,1
4571,1
4572,1
4573,2
4574,2
4575,3
4576,1
4577,1
4578,1
4579,2
4580,1
4581,1
4582,2
4583,2
4584,1
4585,3
4586,2
4587,1
4588,3
4589,3
4590,1
4591,1
4592,3
4593,1
4594,1
4595,1
4596,1
4597,1
4598,1
4599,1
4600,3
4601,3
4602,1
4603,2
4604,3
4605,2
4606,3
4607,3
4608,3
4609,3
4610,3
4611,3
4612,1
4613,2
4614,2
4615,3
4616,2
4617,3
4618,2
4619,2
4620,1
4621,1
4622,3
4623,3
4624,2
4625,3
4626,3
4627,1
4628,1
4629,2
4630,3
4631,1
4632,3
4633,3
4634,3
4635,3
4636,1
4637,3
4638,1
4639,3
4640,1
4641,1
4642,2
4643,3
4644,1
4645,1
4646,1
4647,2
4648,3
4649,1
4650,1
4651,1
4652,3
4653,1
4654,1
4655,1
4656,1
4657,1
4658,3
4659,3
4660,1
4661,3
4662,1
4663,3
4664,1
4665,1
4666,2
4667,1
4668,2
4669,2
4670,1
4671,2
4672,2
4673,1
4674,3
4675,1
4676,2
4677,1
4678,1
4679,3
4680,3
4681,3
4682,1
4683,1
4684,3
4685,1
4686,2
4687,3
4688,1
4689,1
4690,3
4691,3
4692,1
4693,1
4694,1
4695,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,1
4702,1
4703,1
4704,1
4705,3
4706,3
4707,1
4708,3
4709,3
4710,3
4711,1
4712,1
4713,2
4714,1
4715,3
4716,2
4717,1
4718,3
4719,2
4720,3
4721,1
4722,1
4723,1
4724,1
4725,2
4726,1
4727,3
4728,1
4729,3
4730,3
4731,1
4732,3
4733,2
4734,1
4735,1
4736,3
4737,1
4738,1
4739,1
4740,3
4741,2
4742,1
4743,2
4744,2
4745,2
4746,2
4747,2
4748,2
4749,1
4750,1
4751,3
4752,1
4753,3
4754,3
4755,3
4756,1
4757,2
4758,1
4759,3
4760,1
4761,1
4762,2
4763,1
4764,1
4765,3
4766,1
4767,3
4768,2
4769,2
4770,3
4771,3
4772,2
4773,1
4774,1
4775,3
4776,3
4777,1
4778,1
4779,2
4780,1
4781,3
4782,1
4783,1
4784,1
4785,1
4786,2
4787,1
4788,1
4789,3
4790,2
4791,1
4792,1
4793,1
4794,1
4795,1
4796,3
4797,1
4798,2
4799,3
4800,3
4801,1
4802,1
4803,1
4804,1
4805,1
4806,2
4807,2
4808,1
4809,1
4810,1
4811,1
4812,3
4813,2
4814,2
4815,3
4816,1
4817,1
4818,1
4819,1
4820,3
4821,1
4822,1
4823,1
4824,2
4825,2
4826,3
4827,1
4828,3
4829,2
4830,1
4831,1
4832,2
4833,2
4834,2
4835,1
4836,1
4837,1
4838,1
4839,1
4840,1
4841,1
4842,1
4843,3
4844,2
4845,3
4846,2
4847,3
4848,2
4849,1
4850,1
4851,2
4852,2
4853,1
4854,1
4855,1
4856,3
4857,1
4858,1
4859,2
4860,2
4861,3
4862,2
4863,2
4864,2
4865,3
4866,1
4867,1
4868,1
4869,1
4870,1
4871,2
4872,1
4873,1
4874,2
4875,3
4876,2
4877,1
4878,1
4879,1
4880,1
4881,1
4882,3
4883,2
4884,2
4885,3
4886,3
4887,3
4888,1
4889,3
4890,1
4891,3
4892,2
4893,2
4894,2
4895,3
4896,1
4897,1
4898,2
4899,1
4900,3
4901,2
4902,3
4903,3
4904,2
4905,3
4906,1
4907,1
4908,3
4909,1
4910,1
4911,1
4912,2
4913,2
4914,2
4915,3
4916,2
4917,3
4918,3
4919,1
4920,3
4921,1
4922,2
4923,3
4924,1
4925,3
4926,1
4927,1
4928,1
4929,2
4930,3
4931,3
4932,2
4933,1
4934,2
4935,3
4936,3
4937,1
4938,3
4939,1
4940,1
4941,1
4942,3
4943,2
4944,2
4945,3
4946,2
4947,1
4948,1
4949,1
4950,3
4951,2
4952,1
4953,1
4954,1
4955,1
4956,2
4957,1
4958,1
4959,1
4960,1
4961,2
4962,3
4963,2
4964,1
4965,1
4966,1
4967,3
4968,1
4969,1
4970,1
4971,2
4972,2
4973,1
4974,2
4975,2
4976,2
4977,1
4978,2
4979,3
4980,1
4981,1
4982,3
4983,1
4984,1
4985,1
4986,1
4987,1
4988,3
4989,1
4990,1
4991,2
4992,1
4993,1
4994,2
4995,2
4996,3
4997,1
4998,1
4999,1
5000,1
5001,1
5002,2
5003,1
5004,2
5005,1
5006,1
5007,1
5008,1
5009,2
5010,3
5011,1
5012,1
5013,2
5014,2
5015,3
5016,2
5017,3
5018,1
5019,2
5020,1
5021,1
5022,3
5023,3
5024,1
5025,2
5026,2
5027,1
5028,1
5029,2
5030,2
5031,3
5032,1
5033,2
5034,1
5035,1
5036,2
5037,1
5038,2
5039,1
5040,2
5041,2
5042,2
5043,2
5044,3
5045,1
5046,1
5047,2
5048,1
5049,1
5050,2
5051,1
5052,1
5053,1
5054,3
5055,2
5056,1
5057,1
5058,1
5059,1
5060,1
5061,3
5062,3
5063,3
5064,1
5065,1
5066,1
5067,3
5068,1
5069,1
5070,1
5071,1
5072,1
5073,1
5074,2
5075,3
5076,1
5077,1
5078,1
5079,1
5080,1
5081,1
5082,1
5083,2
5084,2
5085,2
5086,3
5087,1
5088,1
5089,2
5090,1
5091,1
5092,1
5093,2
5094,2
5095,1
5096,2
5097,1
5098,1
5099,3
5100,1
5101,1
5102,1
5103,2
5104,3
5105,2
5106,3
5107,1
5108,1
5109,1
5110,1
5111,1
5112,1
5113,2
5114,2
5115,3
5116,3
5117,1
5118,3
5119,3
5120,3
5121,3
5122,2
5123,1
5124,2
5125,1
5126,1
5127,1
5128,2
5129,1
5130,2
5131,2
5132,3
5133,1
5134,2
5135,1
5136,3
5137,1
5138,1
5139,1
5140,3
5141,3
5142,1
5143,1
5144,1
5145,2
5146,3
5147,3
5148,3
5149,3
5150,1
5151,1
5152,1
5153,2
5154,1
5155,1
5156,2
5157,3
5158,3
5159,1
5160,1
5161,1
5162,1
5163,1
5164,1
5165,1
5166,1
5167,1
5168,1
5169,1
5170,3
5171,3
5172,1
5173,1
5174,1
5175,3
5176,1
5177,3
5178,2
5179,3
5180,2
5181,1
5182,3
5183,1
5184,2
5185,1
5186,1
5187,1
5188,1
5189,2
5190,1
5191,1
5192,1
5193,3
5194,2
5195,1
5196,1
5197,1
5198,1
5199,3
5200,2
5201,1
5202,1
5203,1
5204,2
5205,3
5206,2
5207,3
5208,1
5209,1
5210,1
5211,1
5212,1
5213,3
5214,3
5215,1
5216,2
5217,1
5218,2
5219,1
5220,1
5221,1
5222,1
5223,3
5224,3
5225,3
5226,2
5227,3
5228,1
5229,1
5230,1
5231,1
5232,1
5233,1
5234,1
5235,1
5236,1
5237,1
5238,3
5239,2
5240,1
5241,1
5242,1
5243,1
5244,1
5245,3
5246,3
5247,3
5248,2
5249,3
5250,1
5251,1
5252,3
5253,1
5254,1
5255,1
5256,1
5257,1
5258,1
5259,1
5260,1
5261,1
5262,1
5263,3
5264,1
5265,1
5266,1
5267,3
5268,2
5269,3
5270,3
5271,1
5272,1
5273,1
5274,3
5275,3
5276,2
5277,1
5278,1
5279,1
5280,3
5281,1
5282,1
5283,1
5284,1
5285,1
5286,3
5287,2
5288,1
5289,1
5290,2
5291,1
5292,1
5293,1
5294,2
5295,2
5296,2
5297,1
5298,3
5299,3
5300,3
5301,3
5302,2
5303,1
5304,1
5305,2
5306,2
5307,2
5308,1
5309,3
5310,2
5311,3
5312,3
5313,1
5314,1
5315,3
5316,1
5317,1
5318,3
5319,3
5320,1
5321,3
5322,1
5323,2
5324,1
5325,1
5326,1
5327,3
5328,2
5329,3
5330,2
5331,2
5332,2
5333,3
5334,3
5335,3
5336,3
5337,1
5338,1
5339,1
5340,1
5341,1
5342,3
5343,3
5344,1
5345,1
5346,3
5347,1
5348,1
5349,1
5350,1
5351,3
5352,1
5353,3
5354,1
5355,1
5356,2
5357,1
5358,3
5359,2
5360,3
5361,1
5362,1
5363,2
5364,2
5365,3
5366,1
5367,2
5368,3
5369,3
5370,1
5371,3
5372,1
5373,1
5374,3
5375,1
5376,2
5377,3
5378,1
5379,1
5380,1
5381,1
5382,3
5383,1
5384,1
5385,1
5386,2
5387,2
5388,3
5389,2
5390,1
5391,1
5392,1
5393,1
5394,1
5395,3
5396,2
5397,2
5398,2
5399,1
5400,1
5401,2
5402,1
5403,1
5404,1
5405,1
5406,1
5407,3
5408,1
5409,2
5410,2
5411,3
5412,1
5413,1
5414,1
5415,3
5416,1
5417,2
5418,3
5419,1
5420,2
5421,1
5422,1
5423,3
5424,2
5425,1
5426,1
5427,2
5428,2
5429,1
5430,1
5431,3
5432,3
5433,1
5434,2
5435,3
5436,2
5437,1
5438,2
5439,2
5440,3
5441,2
5442,2
5443,3
5444,2
5445,1
5446,1
5447,3
5448,2
5449,3
5450,3
5451,2
5452,1
5453,1
5454,3
5455,3
5456,2
5457,1
5458,1
5459,1
5460,1
5461,2
5462,2
5463,3
5464,1
5465,1
5466,1
5467,3
5468,2
5469,3
5470,1
5471,1
5472,1
5473,1
5474,1
5475,1
5476,2
5477,2
5478,1
5479,1
5480,1
5481,1
5482,2
5483,2
5484,3
5485,2
5486,1
5487,2
5488,3
5489,3
5490,1
5491,1
5492,2
5493,2
5494,3
5495,1
5496,1
5497,1
5498,1
5499,1
5500,1
5501,2
5502,1
5503,1
5504,1
5505,1
5506,1
5507,2
5508,2
5509,2
5510,2
5511,2
5512,1
5513,2
5514,3
5515,1
5516,3
5517,1
5518,3
5519,3
5520,3
5521,3
5522,3
5523,3
5524,1
5525,1
5526,3
5527,3
5528,3
5529,1
5530,1
5531,2
5532,1
5533,1
5534,3
5535,3
5536,2
5537,3
5538,1
5539,1
5540,2
5541,2
5542,2
5543,2
5544,1
5545,1
5546,3
5547,1
5548,3
5549,3
5550,3
5551,1
5552,2
5553,1
5554,1
5555,1
5556,1
5557,1
5558,1
5559,1
5560,1
5561,1
5562,3
5563,3
5564,1
5565,3
5566,1
5567,1
5568,1
5569,1
5570,3
5571,1
5572,3
5573,1
5574,1
5575,1
5576,1
5577,1
5578,1
5579,2
5580,2
5581,3
5582,1
5583,2
5584,2
5585,1
5586,3
5587,1
5588,3
5589,1
5590,1
5591,1
5592,1
5593,3
5594,1
5595,1
5596,1
5597,1
5598,1
5599,1
5600,1
5601,1
5602,1
5603,3
5604,3
5605,2
5606,1
5607,1
5608,3
5609,1
5610,1
5611,3
5612,2
5613,2
5614,1
5615,1
5616,1
5617,2
5618,1
5619,1
5620,1
5621,1
5622,1
5623,1
5624,3
5625,2
5626,1
5627,1
5628,1
5629,1
5630,1
5631,1
5632,1
5633,1
5634,1
5635,1
5636,1
5637,2
5638,3
5639,2
5640,1
5641,1
5642,3
5643,2
5644,2
5645,2
5646,3
5647,3
5648,3
5649,1
5650,2
5651,2
5652,3
5653,3
5654,3
5655,3
5656,3
5657,2
5658,3
5659,2
5660,1
5661,1
5662,1
5663,1
5664,1
5665,1
5666,1
5667,3
5668,2
5669,3
5670,2
5671,1
5672,3
5673,3
5674,1
5675,2
5676,3
5677,2
5678,1
5679,1
5680,2
5681,1
5682,1
5683,1
5684,1
5685,1
5686,1
5687,1
5688,1
5689,1
5690,3
5691,1
5692,1
5693,1
5694,2
5695,1
5696,1
5697,2
5698,1
5699,1
5700,2
5701,1
5702,1
5703,1
5704,2
5705,2
5706,2
5707,3
5708,1
5709,2
5710,3
5711,1
5712,1
5713,2
5714,2
5715,1
5716,3
5717,3
5718,3
5719,2
5720,3
5721,3
5722,1
5723,1
5724,1
5725,1
5726,1
5727,1
5728,3
5729,2
5730,1
5731,1
5732,3
5733,2
5734,3
5735,1
5736,1
5737,3
5738,1
5739,2
5740,3
5741,3
5742,1
5743,2
5744,1
5745,2
5746,3
5747,3
5748,3
5749,3
5750,2
5751,1
5752,2
5753,1
5754,1
5755,1
5756,1
5757,1
5758,3
5759,3
5760,2
5761,2
5762,2
5763,3
5764,2
5765,3
5766,3
5767,3
5768,2
5769,3
5770,1
5771,1
5772,2
5773,1
5774,1
5775,1
5776,1
5777,1
5778,3
5779,3
5780,1
5781,1
5782,1
5783,3
5784,3
5785,1
5786,1
5787,1
5788,2
5789,1
5790,3
5791,2
5792,3
5793,1
5794,3
5795,1
5796,1
