,class
1796,GALAXY
1797,QSO
1798,STAR
1799,QSO
1800,STAR
1801,STAR
1802,STAR
1803,QSO
1804,QSO
1805,STAR
1806,GALAXY
1807,QSO
1808,GALAXY
1809,GALAXY
1810,GALAXY
1811,GALAXY
1812,GALAXY
1813,STAR
1814,GALAXY
1815,GALAXY
1816,GALAXY
1817,GALAXY
1818,QSO
1819,GALAXY
1820,STAR
1821,QSO
1822,STAR
1823,GALAXY
1824,GALAXY
1825,GALAXY
1826,GALAXY
1827,GALAXY
1828,GALAXY
1829,QSO
1830,GALAXY
1831,GALAXY
1832,GALAXY
1833,GALAXY
1834,GALAXY
1835,GALAXY
1836,GALAXY
1837,QSO
1838,GALAXY
1839,QSO
1840,GALAXY
1841,GALAXY
1842,STAR
1843,GALAXY
1844,QSO
1845,QSO
1846,GALAXY
1847,STAR
1848,GALAXY
1849,STAR
1850,STAR
1851,GALAXY
1852,GALAXY
1853,QSO
1854,STAR
1855,QSO
1856,STAR
1857,QSO
1858,QSO
1859,GALAXY
1860,QSO
1861,QSO
1862,GALAXY
1863,QSO
1864,GALAXY
1865,GALAXY
1866,QSO
1867,STAR
1868,GALAXY
1869,GALAXY
1870,GALAXY
1871,GALAXY
1872,QSO
1873,GALAXY
1874,GALAXY
1875,GALAXY
1876,GALAXY
1877,QSO
1878,QSO
1879,GALAXY
1880,GALAXY
1881,GALAXY
1882,STAR
1883,STAR
1884,GALAXY
1885,QSO
1886,GALAXY
1887,GALAXY
1888,GALAXY
1889,GALAXY
1890,GALAXY
1891,GALAXY
1892,STAR
1893,GALAXY
1894,GALAXY
1895,GALAXY
1896,GALAXY
1897,GALAXY
1898,GALAXY
1899,GALAXY
1900,GALAXY
1901,QSO
1902,STAR
1903,STAR
1904,QSO
1905,GALAXY
1906,GALAXY
1907,GALAXY
1908,GALAXY
1909,GALAXY
1910,STAR
1911,GALAXY
1912,GALAXY
1913,GALAXY
1914,GALAXY
1915,GALAXY
1916,GALAXY
1917,GALAXY
1918,GALAXY
1919,GALAXY
1920,GALAXY
1921,STAR
1922,GALAXY
1923,GALAXY
1924,GALAXY
1925,GALAXY
1926,QSO
1927,QSO
1928,QSO
1929,GALAXY
1930,STAR
1931,QSO
1932,GALAXY
1933,GALAXY
1934,GALAXY
1935,GALAXY
1936,GALAXY
1937,GALAXY
1938,GALAXY
1939,STAR
1940,GALAXY
1941,STAR
1942,STAR
1943,GALAXY
1944,GALAXY
1945,GALAXY
1946,GALAXY
1947,GALAXY
1948,GALAXY
1949,QSO
1950,GALAXY
1951,GALAXY
1952,GALAXY
1953,GALAXY
1954,STAR
1955,STAR
1956,QSO
1957,GALAXY
1958,GALAXY
1959,GALAXY
1960,GALAXY
1961,GALAXY
1962,GALAXY
1963,GALAXY
1964,QSO
1965,STAR
1966,QSO
1967,GALAXY
1968,GALAXY
1969,GALAXY
1970,GALAXY
1971,GALAXY
1972,GALAXY
1973,GALAXY
1974,GALAXY
1975,GALAXY
1976,GALAXY
1977,STAR
1978,GALAXY
1979,QSO
1980,GALAXY
1981,QSO
1982,QSO
1983,QSO
1984,GALAXY
1985,QSO
1986,STAR
1987,GALAXY
1988,STAR
1989,GALAXY
1990,STAR
1991,GALAXY
1992,QSO
1993,STAR
1994,QSO
1995,GALAXY
1996,GALAXY
1997,QSO
1998,GALAXY
1999,STAR
2000,STAR
2001,GALAXY
2002,GALAXY
2003,GALAXY
2004,GALAXY
2005,QSO
2006,GALAXY
2007,GALAXY
2008,GALAXY
2009,STAR
2010,GALAXY
2011,GALAXY
2012,STAR
2013,GALAXY
2014,GALAXY
2015,STAR
2016,STAR
2017,QSO
2018,GALAXY
2019,GALAXY
2020,GALAXY
2021,GALAXY
2022,GALAXY
2023,GALAXY
2024,QSO
2025,GALAXY
2026,STAR
2027,STAR
2028,STAR
2029,QSO
2030,STAR
2031,STAR
2032,QSO
2033,GALAXY
2034,QSO
2035,STAR
2036,STAR
2037,GALAXY
2038,QSO
2039,QSO
2040,STAR
2041,GALAXY
2042,GALAXY
2043,GALAXY
2044,GALAXY
2045,GALAXY
2046,GALAXY
2047,GALAXY
2048,GALAXY
2049,GALAXY
2050,GALAXY
2051,GALAXY
2052,GALAXY
2053,GALAXY
2054,GALAXY
2055,STAR
2056,QSO
2057,GALAXY
2058,QSO
2059,GALAXY
2060,STAR
2061,STAR
2062,GALAXY
2063,STAR
2064,QSO
2065,GALAXY
2066,QSO
2067,GALAXY
2068,GALAXY
2069,QSO
2070,QSO
2071,STAR
2072,QSO
2073,GALAXY
2074,GALAXY
2075,GALAXY
2076,QSO
2077,QSO
2078,QSO
2079,QSO
2080,GALAXY
2081,GALAXY
2082,GALAXY
2083,GALAXY
2084,GALAXY
2085,GALAXY
2086,GALAXY
2087,GALAXY
2088,QSO
2089,QSO
2090,QSO
2091,STAR
2092,QSO
2093,QSO
2094,QSO
2095,STAR
2096,QSO
2097,GALAXY
2098,GALAXY
2099,GALAXY
2100,QSO
2101,STAR
2102,GALAXY
2103,GALAXY
2104,GALAXY
2105,GALAXY
2106,GALAXY
2107,GALAXY
2108,STAR
2109,QSO
2110,GALAXY
2111,GALAXY
2112,STAR
2113,GALAXY
2114,GALAXY
2115,GALAXY
2116,GALAXY
2117,GALAXY
2118,QSO
2119,STAR
2120,GALAXY
2121,GALAXY
2122,GALAXY
2123,GALAXY
2124,STAR
2125,GALAXY
2126,GALAXY
2127,GALAXY
2128,GALAXY
2129,QSO
2130,GALAXY
2131,GALAXY
2132,GALAXY
2133,GALAXY
2134,GALAXY
2135,STAR
2136,GALAXY
2137,STAR
2138,GALAXY
2139,GALAXY
2140,QSO
2141,GALAXY
2142,QSO
2143,QSO
2144,GALAXY
2145,QSO
2146,STAR
2147,GALAXY
2148,QSO
2149,QSO
2150,GALAXY
2151,STAR
2152,STAR
2153,GALAXY
2154,STAR
2155,STAR
2156,GALAXY
2157,QSO
2158,GALAXY
2159,GALAXY
2160,GALAXY
2161,GALAXY
2162,GALAXY
2163,QSO
2164,GALAXY
2165,STAR
2166,QSO
2167,STAR
2168,GALAXY
2169,STAR
2170,GALAXY
2171,GALAXY
2172,STAR
2173,STAR
2174,GALAXY
2175,STAR
2176,QSO
2177,STAR
2178,STAR
2179,STAR
2180,GALAXY
2181,GALAXY
2182,GALAXY
2183,GALAXY
2184,GALAXY
2185,QSO
2186,GALAXY
2187,GALAXY
2188,GALAXY
2189,QSO
2190,GALAXY
2191,QSO
2192,STAR
2193,QSO
2194,GALAXY
2195,GALAXY
2196,STAR
2197,GALAXY
2198,GALAXY
2199,QSO
2200,STAR
2201,GALAXY
2202,GALAXY
2203,GALAXY
2204,GALAXY
2205,STAR
2206,QSO
2207,GALAXY
2208,STAR
2209,GALAXY
2210,GALAXY
2211,QSO
2212,QSO
2213,QSO
2214,STAR
2215,QSO
2216,QSO
2217,GALAXY
2218,GALAXY
2219,GALAXY
2220,GALAXY
2221,GALAXY
2222,GALAXY
2223,STAR
2224,GALAXY
2225,GALAXY
2226,GALAXY
2227,GALAXY
2228,GALAXY
2229,GALAXY
2230,GALAXY
2231,GALAXY
2232,STAR
2233,QSO
2234,QSO
2235,QSO
2236,QSO
2237,GALAXY
2238,GALAXY
2239,GALAXY
2240,QSO
2241,GALAXY
2242,GALAXY
2243,GALAXY
2244,GALAXY
2245,QSO
2246,QSO
2247,STAR
2248,GALAXY
2249,QSO
2250,STAR
2251,GALAXY
2252,GALAXY
2253,STAR
2254,STAR
2255,GALAXY
2256,GALAXY
2257,GALAXY
2258,GALAXY
2259,GALAXY
2260,GALAXY
2261,GALAXY
2262,GALAXY
2263,GALAXY
2264,GALAXY
2265,QSO
2266,STAR
2267,QSO
2268,GALAXY
2269,GALAXY
2270,STAR
2271,QSO
2272,QSO
2273,GALAXY
2274,GALAXY
2275,GALAXY
2276,STAR
2277,STAR
2278,QSO
2279,STAR
2280,QSO
2281,QSO
2282,STAR
2283,QSO
2284,GALAXY
2285,STAR
2286,GALAXY
2287,GALAXY
2288,GALAXY
2289,GALAXY
2290,GALAXY
2291,GALAXY
2292,STAR
2293,STAR
2294,GALAXY
2295,GALAXY
2296,GALAXY
2297,GALAXY
2298,GALAXY
2299,QSO
2300,QSO
2301,STAR
2302,GALAXY
2303,GALAXY
2304,GALAXY
2305,QSO
2306,GALAXY
2307,GALAXY
2308,GALAXY
2309,GALAXY
2310,QSO
2311,STAR
2312,GALAXY
2313,STAR
2314,STAR
2315,STAR
2316,GALAXY
2317,GALAXY
2318,GALAXY
2319,GALAXY
2320,GALAXY
2321,GALAXY
2322,QSO
2323,GALAXY
2324,GALAXY
2325,QSO
2326,STAR
2327,QSO
2328,GALAXY
2329,QSO
2330,STAR
2331,GALAXY
2332,QSO
2333,GALAXY
2334,GALAXY
2335,GALAXY
2336,STAR
2337,QSO
2338,STAR
2339,QSO
2340,GALAXY
2341,QSO
2342,GALAXY
2343,QSO
2344,STAR
2345,QSO
2346,GALAXY
2347,GALAXY
2348,GALAXY
2349,GALAXY
2350,GALAXY
2351,GALAXY
2352,GALAXY
2353,STAR
2354,QSO
2355,STAR
2356,QSO
2357,QSO
2358,GALAXY
2359,GALAXY
2360,GALAXY
2361,GALAXY
2362,STAR
2363,STAR
2364,QSO
2365,GALAXY
2366,GALAXY
2367,GALAXY
2368,GALAXY
2369,QSO
2370,STAR
2371,GALAXY
2372,GALAXY
2373,GALAXY
2374,QSO
2375,QSO
2376,STAR
2377,QSO
2378,QSO
2379,GALAXY
2380,STAR
2381,GALAXY
2382,QSO
2383,GALAXY
2384,STAR
2385,GALAXY
2386,GALAXY
2387,GALAXY
2388,STAR
2389,QSO
2390,GALAXY
2391,GALAXY
2392,GALAXY
2393,GALAXY
2394,GALAXY
2395,GALAXY
2396,GALAXY
2397,GALAXY
2398,GALAXY
2399,GALAXY
2400,QSO
2401,GALAXY
2402,GALAXY
2403,QSO
2404,GALAXY
2405,GALAXY
2406,STAR
2407,GALAXY
2408,GALAXY
2409,STAR
2410,QSO
2411,STAR
2412,GALAXY
2413,GALAXY
2414,GALAXY
2415,GALAXY
2416,GALAXY
2417,GALAXY
2418,QSO
2419,GALAXY
2420,QSO
2421,STAR
2422,QSO
2423,STAR
2424,QSO
2425,GALAXY
2426,QSO
2427,QSO
2428,GALAXY
2429,QSO
2430,QSO
2431,GALAXY
2432,GALAXY
2433,STAR
2434,GALAXY
2435,GALAXY
2436,GALAXY
2437,GALAXY
2438,QSO
2439,GALAXY
2440,GALAXY
2441,STAR
2442,GALAXY
2443,GALAXY
2444,GALAXY
2445,GALAXY
2446,GALAXY
2447,QSO
2448,QSO
2449,GALAXY
2450,GALAXY
2451,STAR
2452,GALAXY
2453,GALAXY
2454,GALAXY
2455,GALAXY
2456,QSO
2457,GALAXY
2458,GALAXY
2459,GALAXY
2460,GALAXY
2461,QSO
2462,QSO
2463,QSO
2464,STAR
2465,GALAXY
2466,STAR
2467,GALAXY
2468,QSO
2469,STAR
2470,STAR
2471,QSO
2472,STAR
2473,STAR
2474,STAR
2475,GALAXY
2476,GALAXY
2477,GALAXY
2478,QSO
2479,QSO
2480,GALAXY
2481,GALAXY
2482,QSO
2483,STAR
2484,QSO
2485,QSO
2486,QSO
2487,QSO
2488,QSO
2489,GALAXY
2490,GALAXY
2491,GALAXY
2492,GALAXY
2493,QSO
2494,GALAXY
2495,GALAXY
2496,GALAXY
2497,STAR
2498,STAR
2499,GALAXY
2500,GALAXY
2501,GALAXY
2502,GALAXY
2503,QSO
2504,GALAXY
2505,GALAXY
2506,STAR
2507,GALAXY
2508,GALAXY
2509,STAR
2510,STAR
2511,GALAXY
2512,QSO
2513,QSO
2514,QSO
2515,STAR
2516,QSO
2517,STAR
2518,GALAXY
2519,GALAXY
2520,QSO
2521,GALAXY
2522,GALAXY
2523,QSO
2524,GALAXY
2525,GALAXY
2526,GALAXY
2527,GALAXY
2528,GALAXY
2529,GALAXY
2530,GALAXY
2531,GALAXY
2532,GALAXY
2533,QSO
2534,GALAXY
2535,GALAXY
2536,GALAXY
2537,GALAXY
2538,QSO
2539,GALAXY
2540,GALAXY
2541,GALAXY
2542,GALAXY
2543,GALAXY
2544,STAR
2545,GALAXY
2546,GALAXY
2547,GALAXY
2548,GALAXY
2549,QSO
2550,STAR
2551,GALAXY
2552,GALAXY
2553,GALAXY
2554,GALAXY
2555,GALAXY
2556,QSO
2557,STAR
2558,GALAXY
2559,GALAXY
2560,STAR
2561,QSO
2562,QSO
2563,GALAXY
2564,GALAXY
2565,STAR
2566,QSO
2567,GALAXY
2568,STAR
2569,STAR
2570,QSO
2571,GALAXY
2572,QSO
2573,GALAXY
2574,QSO
2575,GALAXY
2576,QSO
2577,GALAXY
2578,STAR
2579,GALAXY
2580,GALAXY
2581,GALAXY
2582,GALAXY
2583,GALAXY
2584,GALAXY
2585,GALAXY
2586,STAR
2587,STAR
2588,QSO
2589,GALAXY
2590,GALAXY
2591,GALAXY
2592,STAR
2593,GALAXY
2594,GALAXY
2595,STAR
2596,GALAXY
2597,QSO
2598,STAR
2599,GALAXY
2600,GALAXY
2601,STAR
2602,QSO
2603,GALAXY
2604,GALAXY
2605,GALAXY
2606,GALAXY
2607,STAR
2608,QSO
2609,QSO
2610,GALAXY
2611,GALAXY
2612,GALAXY
2613,STAR
2614,GALAXY
2615,GALAXY
2616,GALAXY
2617,GALAXY
2618,GALAXY
2619,GALAXY
2620,QSO
2621,STAR
2622,QSO
2623,GALAXY
2624,GALAXY
2625,GALAXY
2626,GALAXY
2627,GALAXY
2628,STAR
2629,STAR
2630,QSO
2631,QSO
2632,QSO
2633,GALAXY
2634,GALAXY
2635,QSO
2636,QSO
2637,GALAXY
2638,STAR
2639,QSO
2640,GALAXY
2641,GALAXY
2642,GALAXY
2643,GALAXY
2644,GALAXY
2645,GALAXY
2646,STAR
2647,QSO
2648,GALAXY
2649,GALAXY
2650,QSO
2651,GALAXY
2652,STAR
2653,STAR
2654,GALAXY
2655,GALAXY
2656,GALAXY
2657,GALAXY
2658,GALAXY
2659,GALAXY
2660,GALAXY
2661,STAR
2662,GALAXY
2663,GALAXY
2664,GALAXY
2665,GALAXY
2666,GALAXY
2667,STAR
2668,QSO
2669,QSO
2670,STAR
2671,STAR
2672,STAR
2673,QSO
2674,GALAXY
2675,STAR
2676,QSO
2677,GALAXY
2678,GALAXY
2679,GALAXY
2680,STAR
2681,GALAXY
2682,GALAXY
2683,QSO
2684,GALAXY
2685,GALAXY
2686,GALAXY
2687,GALAXY
2688,GALAXY
2689,STAR
2690,GALAXY
2691,STAR
2692,GALAXY
2693,STAR
2694,QSO
2695,GALAXY
2696,GALAXY
2697,GALAXY
2698,GALAXY
2699,GALAXY
2700,GALAXY
2701,GALAXY
2702,STAR
2703,QSO
2704,STAR
2705,STAR
2706,GALAXY
2707,GALAXY
2708,QSO
2709,GALAXY
2710,GALAXY
2711,QSO
2712,STAR
2713,STAR
2714,GALAXY
2715,GALAXY
2716,GALAXY
2717,GALAXY
2718,GALAXY
2719,GALAXY
2720,GALAXY
2721,GALAXY
2722,STAR
2723,STAR
2724,QSO
2725,QSO
2726,GALAXY
2727,GALAXY
2728,STAR
2729,GALAXY
2730,GALAXY
2731,GALAXY
2732,GALAXY
2733,GALAXY
2734,GALAXY
2735,GALAXY
2736,GALAXY
2737,STAR
2738,GALAXY
2739,QSO
2740,STAR
2741,STAR
2742,QSO
2743,STAR
2744,QSO
2745,GALAXY
2746,QSO
2747,STAR
2748,QSO
2749,STAR
2750,GALAXY
2751,STAR
2752,GALAXY
2753,GALAXY
2754,STAR
2755,QSO
2756,STAR
2757,QSO
2758,QSO
2759,GALAXY
2760,QSO
2761,QSO
2762,GALAXY
2763,GALAXY
2764,GALAXY
2765,GALAXY
2766,GALAXY
2767,GALAXY
2768,GALAXY
2769,STAR
2770,GALAXY
2771,GALAXY
2772,GALAXY
2773,GALAXY
2774,GALAXY
2775,GALAXY
2776,GALAXY
2777,GALAXY
2778,GALAXY
2779,STAR
2780,GALAXY
2781,GALAXY
2782,GALAXY
2783,GALAXY
2784,GALAXY
2785,GALAXY
2786,GALAXY
2787,GALAXY
2788,QSO
2789,GALAXY
2790,GALAXY
2791,QSO
2792,GALAXY
2793,GALAXY
2794,GALAXY
2795,STAR
2796,QSO
2797,GALAXY
2798,STAR
2799,GALAXY
2800,QSO
2801,GALAXY
2802,GALAXY
2803,STAR
2804,QSO
2805,GALAXY
2806,STAR
2807,GALAXY
2808,GALAXY
2809,GALAXY
2810,GALAXY
2811,GALAXY
2812,GALAXY
2813,QSO
2814,QSO
2815,GALAXY
2816,STAR
2817,STAR
2818,QSO
2819,GALAXY
2820,GALAXY
2821,GALAXY
2822,STAR
2823,STAR
2824,QSO
2825,STAR
2826,STAR
2827,STAR
2828,QSO
2829,QSO
2830,STAR
2831,STAR
2832,GALAXY
2833,GALAXY
2834,GALAXY
2835,GALAXY
2836,GALAXY
2837,GALAXY
2838,GALAXY
2839,GALAXY
2840,GALAXY
2841,GALAXY
2842,QSO
2843,QSO
2844,STAR
2845,QSO
2846,GALAXY
2847,STAR
2848,GALAXY
2849,GALAXY
2850,GALAXY
2851,QSO
2852,QSO
2853,STAR
2854,STAR
2855,GALAXY
2856,GALAXY
2857,GALAXY
2858,GALAXY
2859,GALAXY
2860,STAR
2861,QSO
2862,GALAXY
2863,STAR
2864,GALAXY
2865,GALAXY
2866,GALAXY
2867,STAR
2868,GALAXY
2869,GALAXY
2870,GALAXY
2871,STAR
2872,QSO
2873,STAR
2874,STAR
2875,GALAXY
2876,QSO
2877,GALAXY
2878,GALAXY
2879,GALAXY
2880,QSO
2881,QSO
2882,GALAXY
2883,GALAXY
2884,STAR
2885,STAR
2886,QSO
2887,GALAXY
2888,QSO
2889,STAR
2890,STAR
2891,GALAXY
2892,GALAXY
2893,GALAXY
2894,GALAXY
2895,STAR
2896,QSO
2897,GALAXY
2898,GALAXY
2899,GALAXY
2900,QSO
2901,GALAXY
2902,GALAXY
2903,STAR
2904,GALAXY
2905,GALAXY
2906,GALAXY
2907,STAR
2908,GALAXY
2909,GALAXY
2910,GALAXY
2911,GALAXY
2912,GALAXY
2913,GALAXY
2914,QSO
2915,QSO
2916,QSO
2917,GALAXY
2918,QSO
2919,GALAXY
2920,GALAXY
2921,GALAXY
2922,GALAXY
2923,GALAXY
2924,GALAXY
2925,GALAXY
2926,GALAXY
2927,GALAXY
2928,GALAXY
2929,GALAXY
2930,GALAXY
2931,GALAXY
2932,QSO
2933,GALAXY
2934,GALAXY
2935,STAR
2936,STAR
2937,GALAXY
2938,GALAXY
2939,GALAXY
2940,STAR
2941,GALAXY
2942,STAR
2943,STAR
2944,STAR
2945,STAR
2946,STAR
2947,QSO
2948,STAR
2949,STAR
2950,GALAXY
2951,GALAXY
2952,STAR
2953,GALAXY
2954,GALAXY
2955,STAR
2956,GALAXY
2957,GALAXY
2958,QSO
2959,QSO
2960,GALAXY
2961,GALAXY
2962,STAR
2963,GALAXY
2964,GALAXY
2965,GALAXY
2966,GALAXY
2967,STAR
2968,GALAXY
2969,GALAXY
2970,GALAXY
2971,QSO
2972,STAR
2973,GALAXY
2974,GALAXY
2975,GALAXY
2976,STAR
2977,GALAXY
2978,GALAXY
2979,GALAXY
2980,GALAXY
2981,GALAXY
2982,GALAXY
2983,QSO
2984,GALAXY
2985,GALAXY
2986,GALAXY
2987,GALAXY
2988,QSO
2989,GALAXY
2990,GALAXY
2991,STAR
2992,GALAXY
2993,GALAXY
2994,GALAXY
2995,GALAXY
2996,QSO
2997,GALAXY
2998,STAR
2999,QSO
3000,GALAXY
3001,GALAXY
3002,GALAXY
3003,GALAXY
3004,GALAXY
3005,GALAXY
3006,QSO
3007,GALAXY
3008,GALAXY
3009,GALAXY
3010,GALAXY
3011,STAR
3012,GALAXY
3013,STAR
3014,GALAXY
3015,GALAXY
3016,GALAXY
3017,GALAXY
3018,STAR
3019,GALAXY
3020,GALAXY
3021,QSO
3022,STAR
3023,GALAXY
3024,GALAXY
3025,GALAXY
3026,GALAXY
3027,GALAXY
3028,GALAXY
3029,QSO
3030,STAR
3031,QSO
3032,QSO
3033,GALAXY
3034,GALAXY
3035,STAR
3036,QSO
3037,QSO
3038,GALAXY
3039,STAR
3040,QSO
3041,GALAXY
3042,STAR
3043,STAR
3044,GALAXY
3045,GALAXY
3046,GALAXY
3047,GALAXY
3048,QSO
3049,STAR
3050,QSO
3051,GALAXY
3052,GALAXY
3053,GALAXY
3054,GALAXY
3055,GALAXY
3056,QSO
3057,GALAXY
3058,QSO
3059,STAR
3060,QSO
3061,STAR
3062,STAR
3063,STAR
3064,GALAXY
3065,GALAXY
3066,QSO
3067,GALAXY
3068,GALAXY
3069,GALAXY
3070,GALAXY
3071,GALAXY
3072,GALAXY
3073,QSO
3074,QSO
3075,STAR
3076,GALAXY
3077,GALAXY
3078,GALAXY
3079,GALAXY
3080,GALAXY
3081,GALAXY
3082,GALAXY
3083,STAR
3084,STAR
3085,QSO
3086,STAR
3087,GALAXY
3088,GALAXY
3089,GALAXY
3090,GALAXY
3091,GALAXY
3092,GALAXY
3093,GALAXY
3094,QSO
3095,GALAXY
3096,STAR
3097,GALAXY
3098,GALAXY
3099,STAR
3100,GALAXY
3101,GALAXY
3102,STAR
3103,GALAXY
3104,STAR
3105,STAR
3106,QSO
3107,STAR
3108,STAR
3109,STAR
3110,QSO
3111,GALAXY
3112,QSO
3113,GALAXY
3114,GALAXY
3115,GALAXY
3116,QSO
3117,QSO
3118,GALAXY
3119,QSO
3120,GALAXY
3121,GALAXY
3122,GALAXY
3123,GALAXY
3124,QSO
3125,QSO
3126,GALAXY
3127,GALAXY
3128,GALAXY
3129,GALAXY
3130,GALAXY
3131,STAR
3132,GALAXY
3133,GALAXY
3134,QSO
3135,GALAXY
3136,GALAXY
3137,GALAXY
3138,STAR
3139,QSO
3140,GALAXY
3141,QSO
3142,STAR
3143,STAR
3144,GALAXY
3145,QSO
3146,QSO
3147,GALAXY
3148,GALAXY
3149,GALAXY
3150,QSO
3151,GALAXY
3152,STAR
3153,QSO
3154,QSO
3155,STAR
3156,GALAXY
3157,GALAXY
3158,GALAXY
3159,GALAXY
3160,GALAXY
3161,GALAXY
3162,STAR
3163,STAR
3164,QSO
3165,GALAXY
3166,QSO
3167,GALAXY
3168,GALAXY
3169,STAR
3170,GALAXY
3171,GALAXY
3172,GALAXY
3173,GALAXY
3174,GALAXY
3175,STAR
3176,STAR
3177,GALAXY
3178,GALAXY
3179,GALAXY
3180,GALAXY
3181,STAR
3182,STAR
3183,QSO
3184,GALAXY
3185,QSO
3186,GALAXY
3187,GALAXY
3188,GALAXY
3189,GALAXY
3190,GALAXY
3191,STAR
3192,QSO
3193,GALAXY
3194,GALAXY
3195,GALAXY
3196,QSO
3197,GALAXY
3198,STAR
3199,GALAXY
3200,GALAXY
3201,GALAXY
3202,GALAXY
3203,GALAXY
3204,GALAXY
3205,QSO
3206,QSO
3207,QSO
3208,QSO
3209,QSO
3210,QSO
3211,STAR
3212,GALAXY
3213,GALAXY
3214,GALAXY
3215,QSO
3216,STAR
3217,QSO
3218,QSO
3219,STAR
3220,QSO
3221,STAR
3222,GALAXY
3223,QSO
3224,GALAXY
3225,GALAXY
3226,GALAXY
3227,GALAXY
3228,STAR
3229,STAR
3230,QSO
3231,GALAXY
3232,GALAXY
3233,GALAXY
3234,STAR
3235,GALAXY
3236,GALAXY
3237,GALAXY
3238,GALAXY
3239,GALAXY
3240,GALAXY
3241,STAR
3242,QSO
3243,QSO
3244,STAR
3245,QSO
3246,STAR
3247,QSO
3248,QSO
3249,STAR
3250,QSO
3251,QSO
3252,STAR
3253,GALAXY
3254,QSO
3255,GALAXY
3256,STAR
3257,STAR
3258,STAR
3259,QSO
3260,QSO
3261,GALAXY
3262,GALAXY
3263,STAR
3264,GALAXY
3265,GALAXY
3266,GALAXY
3267,STAR
3268,QSO
3269,GALAXY
3270,GALAXY
3271,GALAXY
3272,STAR
3273,GALAXY
3274,GALAXY
3275,QSO
3276,QSO
3277,GALAXY
3278,GALAXY
3279,GALAXY
3280,GALAXY
3281,STAR
3282,GALAXY
3283,GALAXY
3284,QSO
3285,STAR
3286,QSO
3287,QSO
3288,QSO
3289,QSO
3290,STAR
3291,QSO
3292,GALAXY
3293,GALAXY
3294,GALAXY
3295,STAR
3296,GALAXY
3297,QSO
3298,STAR
3299,QSO
3300,STAR
3301,GALAXY
3302,QSO
3303,GALAXY
3304,GALAXY
3305,GALAXY
3306,STAR
3307,QSO
3308,QSO
3309,STAR
3310,STAR
3311,GALAXY
3312,GALAXY
3313,GALAXY
3314,QSO
3315,QSO
3316,GALAXY
3317,GALAXY
3318,GALAXY
3319,GALAXY
3320,GALAXY
3321,QSO
3322,STAR
3323,STAR
3324,QSO
3325,STAR
3326,GALAXY
3327,GALAXY
3328,STAR
3329,QSO
3330,GALAXY
3331,STAR
3332,QSO
3333,GALAXY
3334,QSO
3335,STAR
3336,GALAXY
3337,STAR
3338,STAR
3339,QSO
3340,QSO
3341,GALAXY
3342,GALAXY
3343,GALAXY
3344,GALAXY
3345,STAR
3346,STAR
3347,GALAXY
3348,QSO
3349,GALAXY
3350,GALAXY
3351,STAR
3352,QSO
3353,GALAXY
3354,QSO
3355,STAR
3356,QSO
3357,STAR
3358,GALAXY
3359,GALAXY
3360,GALAXY
3361,GALAXY
3362,QSO
3363,GALAXY
3364,GALAXY
3365,GALAXY
3366,GALAXY
3367,STAR
3368,GALAXY
3369,GALAXY
3370,QSO
3371,QSO
3372,GALAXY
3373,GALAXY
3374,STAR
3375,GALAXY
3376,QSO
3377,QSO
3378,STAR
3379,QSO
3380,QSO
3381,QSO
3382,GALAXY
3383,STAR
3384,QSO
3385,QSO
3386,QSO
3387,STAR
3388,GALAXY
3389,GALAXY
3390,GALAXY
3391,GALAXY
3392,STAR
3393,QSO
3394,GALAXY
3395,QSO
3396,STAR
3397,STAR
3398,QSO
3399,GALAXY
3400,QSO
3401,GALAXY
3402,GALAXY
3403,GALAXY
3404,GALAXY
3405,QSO
3406,QSO
3407,STAR
3408,STAR
3409,STAR
3410,GALAXY
3411,QSO
3412,STAR
3413,STAR
3414,STAR
3415,QSO
3416,GALAXY
3417,GALAXY
3418,STAR
3419,QSO
3420,STAR
3421,STAR
3422,STAR
3423,GALAXY
3424,GALAXY
3425,QSO
3426,GALAXY
3427,QSO
3428,QSO
3429,GALAXY
3430,STAR
3431,STAR
3432,QSO
3433,STAR
3434,STAR
3435,GALAXY
3436,GALAXY
3437,GALAXY
3438,GALAXY
3439,GALAXY
3440,QSO
3441,GALAXY
3442,STAR
3443,STAR
3444,STAR
3445,STAR
3446,GALAXY
3447,STAR
3448,STAR
3449,GALAXY
3450,GALAXY
3451,STAR
3452,STAR
3453,GALAXY
3454,STAR
3455,STAR
3456,GALAXY
3457,QSO
3458,GALAXY
3459,STAR
3460,GALAXY
3461,STAR
3462,GALAXY
3463,GALAXY
3464,STAR
3465,GALAXY
3466,GALAXY
3467,GALAXY
3468,GALAXY
3469,GALAXY
3470,QSO
3471,GALAXY
3472,QSO
3473,STAR
3474,GALAXY
3475,GALAXY
3476,QSO
3477,STAR
3478,STAR
3479,STAR
3480,GALAXY
3481,QSO
3482,QSO
3483,STAR
3484,STAR
3485,GALAXY
3486,QSO
3487,GALAXY
3488,GALAXY
3489,GALAXY
3490,GALAXY
3491,STAR
3492,STAR
3493,QSO
3494,QSO
3495,GALAXY
3496,GALAXY
3497,GALAXY
3498,GALAXY
3499,GALAXY
3500,STAR
3501,STAR
3502,QSO
3503,STAR
3504,QSO
3505,GALAXY
3506,QSO
3507,QSO
3508,STAR
3509,STAR
3510,QSO
3511,STAR
3512,GALAXY
3513,GALAXY
3514,STAR
3515,GALAXY
3516,GALAXY
3517,GALAXY
